StockRefID,ProductRefId,SalesmanId,Description,Shape,Carat,Color,Clarity,Cut,Polish,Symmetry,CertifiedBy,CertifiedID,MeaWidth,MeaLength,MeaDepth,Depth,TableSpec,CrownHeight,PavilionDepth,Graining,GirdleFrom,GirdleTo,StoneType,Country,Discount,Price,PricePerCarat,Treatment,LaserInscription,GirdlePercentage,PavilionAngle,CrownAngle,ImageName1,ImageName2,ImageName3,SecondaryPrice,IsSpecial,IsCalRapPrice
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,3225014571,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,2214951338,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,445.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,1228016829,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,436.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,G   ,GIA,7216953847,0.0,4.38,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,433.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,EX   ,GIA,7218959548,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,452.025,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,1217957157,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,466.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,VG,EX   ,GIA,6225039009,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,453.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,7226039974,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2226031474,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,422.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6225040440,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,5213958288,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,452.025,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,2227049401,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,466.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2217983445,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2228016416,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,469.35,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,7226036953,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6222052451,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,475.65,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2227039823,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,1217943777,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,433.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,7223040542,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,445.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6212977522,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,2227053085,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,441.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6225037361,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2226052542,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,2224064312,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,444.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,7226053262,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,447.3,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,VG   ,GIA,2224040691,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,423.675,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,7223039878,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6221040783,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,6212852410,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,THK,THK,,,,434.7,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1219803720,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,3225064959,0.0,4.21,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,6221052865,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,436.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6215979042,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,431.55,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,2226067597,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,442.575,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,6222071136,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,445.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,1228067711,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,452.025,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,1223072000,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,466.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2226079367,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,VG   ,GIA,2226079364,0.0,4.2,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,433.125,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6225092550,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,445.725,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,G   ,GIA,7216967212,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,423.675,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,5226079072,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6211979225,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,439.425,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6222079187,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,6201702067,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,VTN , THK,,,,448.875,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1225052478,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2224078877,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,VG   ,GIA,1225078888,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,404.775,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,7221050701,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,2227048768,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,436.275,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,2226050918,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,455.175,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,6221112308,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,VG   ,GIA,3225128888,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,439.425,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2226092200,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,485.1,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,1223049391,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,444.15,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,6211979160,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,453.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,VG,EX   ,GIA,2227092410,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,442.575,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1227131404,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,472.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1225112409,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,469.35,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,7228093588,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,466.2,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1228127431,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,428.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2228127517,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,425.25,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,2227129157,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,478.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,VG   ,GIA,7221112816,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,453.6,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,EX,EX,EX   ,GIA,1229068883,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,480.375,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,EX   ,GIA,2226093263,0.0,4.19,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,439.425,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI1,VG,EX,VG   ,GIA,6222129774,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,439.425,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,EX   ,GIA,7212963939,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,393.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,VG,VG   ,GIA,6212984182,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,381.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,6212991518,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,414.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,5216984010,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,384.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,2216811632,0.0,4.39,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,420.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,2218826786,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,411.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,2218784955,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,414.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,EX   ,GIA,6212978148,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,369.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,6212978721,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,417.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,5216977705,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,417.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,6225005558,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,EX   ,GIA,7211991401,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,393.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,VG,EX   ,GIA,7226003572,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,391.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,6225015739,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED,MED,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,1215954775,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,387.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,VG   ,GIA,2228004398,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,376.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,EX   ,GIA,6225005299,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,361.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,2227005428,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,390.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI2,EX,VG,EX   ,GIA,1218903772,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,THN , MED,,,,408.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,1229015932,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,393.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,2226016090,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,379.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,3215957193,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,394.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,6221050775,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,EX   ,GIA,7221040648,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,7226040494,0.0,4.26,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,381.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,EX   ,GIA,2217957191,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,394.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,6221015821,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,405.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,6221050536,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,399.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,3215952937,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,420.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,VG,VG   ,GIA,6215958567,0.0,4.27,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,369.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,EX   ,GIA,1223049140,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,EX   ,GIA,6225052431,0.0,4.25,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,396.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,3225064820,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,420.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,2226038374,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,381.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,5226052724,0.0,4.35,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,408.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,VG,VG   ,GIA,2227048655,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,THN , STK,,,,399.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,7226053235,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,384.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,G   ,GIA,7226069048,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,THN , THK,,,,375.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,3225040259,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,402.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,1225079435,0.0,4.36,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,414.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,3225092738,0.0,4.33,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,417.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,2227016124,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,414.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,2226016771,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,408.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,3225124320,0.0,4.32,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,415.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,VG,VG   ,GIA,1229124798,0.0,4.31,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,390.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,VG,VG   ,GIA,1228093223,0.0,4.24,0.0,0.0,0.0,0.0,0.0,,MED , THK,,,,373.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,7226112782,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,423.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,EX   ,GIA,1229130424,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,420.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,VG,EX,VG   ,GIA,2226093175,0.0,4.22,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,390.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,E,SI2,EX,EX,VG   ,GIA,5226092053,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,390.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,IF,EX,EX,EX   ,GIA,6215801942,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,546.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,IF,VG,EX,VG   ,GIA,6221011948,0.0,4.23,0.0,0.0,0.0,0.0,0.0,,STK , THK,,,,530.4,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,IF,EX,EX,EX   ,GIA,6215903000,0.0,4.28,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,585.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,IF,EX,EX,EX   ,GIA,2227039841,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,STK,STK,,,,585.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.01E+11,,,,RB,0.3,F,IF,EX,EX,EX   ,GIA,1213828601,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,553.8,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,IF,EX,EX,EX   ,GIA,6225106391,0.0,4.34,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,585.0,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,EX   ,GIA,5216904217,0.0,4.29,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,562.5,,,,0.0,0.0,0.0,,,,-1.0,,
1.10E+11,,,,RB,0.3,F,VVS1,EX,EX,VG   ,GIA,1213929180,0.0,4.3,0.0,0.0,0.0,0.0,0.0,,MED , STK,,,,540.0,,,,0.0,0.0,0.0,,,,-1.0,,
